SubjectID$ID	Week sample obtained$clinical	s__Prevotella_copri$taxa	s__Faecalibacterium_prausnitzii$taxa	s__Bacteroides_uniformis$taxa	s__Bacteroides_stercoris$taxa	s__Escherichia_coli$taxa	s__Roseburia_intestinalis$taxa	s__Bacteroides_vulgatus$taxa	s__Bacteroides_fragilis$taxa	s__Eubacterium_rectale$taxa	s__Akkermansia_muciniphila$taxa	s__Klebsiella_pneumoniae$taxa	s__Subdoligranulum_unclassified$taxa	s__Bacteroides_ovatus$taxa	s__Bacteroides_dorei$taxa	s__Bacteroides_eggerthii$taxa	s__Bacteroides_caccae$taxa	s__Haemophilus_parainfluenzae$taxa	s__Eubacterium_siraeum$taxa	s__Dialister_invisus$taxa	s__Bacteroides_cellulosilyticus$taxa	s__Bacteroides_massiliensis$taxa	s__Alistipes_putredinis$taxa	s__Parabacteroides_distasonis$taxa	s__Escherichia_unclassified$taxa	s__C2likevirus_unclassified$taxa	s__Alistipes_onderdonkii$taxa	s__Bacteroides_thetaiotaomicron$taxa	s__Parabacteroides_unclassified$taxa	s__Ruminococcus_gnavus$taxa	s__Parabacteroides_merdae$taxa	s__Veillonella_unclassified$taxa	s__Sutterella_wadsworthensis$taxa	s__Veillonella_parvula$taxa	s__Bacteroides_faecis$taxa	s__Clostridium_hathewayi$taxa	s__Peptostreptococcaceae_noname_unclassified$taxa	s__Bifidobacterium_adolescentis$taxa	s__Barnesiella_intestinihominis$taxa	s__Ruminococcus_bromii$taxa	s__Oscillibacter_unclassified$taxa	s__Clostridium_clostridioforme$taxa	s__Eubacterium_eligens$taxa	s__Roseburia_inulinivorans$taxa	s__Streptococcus_parasanguinis$taxa	s__Bacteroides_finegoldii$taxa	s__Ruminococcus_torques$taxa	s__Bacteroides_xylanisolvens$taxa	s__Bifidobacterium_longum$taxa	s__Veillonella_dispar$taxa	s__Alistipes_finegoldii$taxa	s__Clostridium_bolteae$taxa	s__Alistipes_shahii$taxa	s__Odoribacter_splanchnicus$taxa	s__Clostridium_leptum$taxa	s__Roseburia_hominis$taxa	s__Clostridium_symbiosum$taxa	s__Lachnospiraceae_bacterium_1_1_57FAA$taxa	s__Roseburia_unclassified$taxa	s__Clostridium_citroniae$taxa	s__Eubacterium_ventriosum$taxa	s__Pseudomonas_unclassified$taxa	s__Ruminococcus_lactaris$taxa	s__Bilophila_unclassified$taxa	s__Dorea_longicatena$taxa	s__Veillonella_atypica$taxa	s__Flavonifractor_plautii$taxa	s__Collinsella_aerofaciens$taxa	s__Streptococcus_salivarius$taxa	s__Eubacterium_hallii$taxa	s__Ruminococcus_callidus$taxa	s__Lachnospiraceae_bacterium_3_1_46FAA$taxa	s__Burkholderiales_bacterium_1_1_47$taxa	s__Coprobacillus_unclassified$taxa	s__Parasutterella_excrementihominis$taxa	s__Ruminococcus_obeum$taxa	s__Propionibacterium_acnes$taxa	s__Streptococcus_thermophilus$taxa	s__Coprococcus_comes$taxa	s__Eubacterium_ramulus$taxa	s__Mitsuokella_unclassified$taxa	s__Lachnospiraceae_bacterium_8_1_57FAA$taxa	s__Ruminococcaceae_bacterium_D16$taxa	s__Lachnospiraceae_bacterium_3_1_57FAA_CT1$taxa	s__Lachnospiraceae_bacterium_2_1_58FAA$taxa	s__Dorea_formicigenerans$taxa	s__Bilophila_wadsworthia$taxa	s__Coprococcus_catus$taxa	s__Anaerostipes_hadrus$taxa	s__Lachnospiraceae_bacterium_7_1_58FAA$taxa	s__Lachnospiraceae_bacterium_5_1_63FAA$taxa	s__Clostridiales_bacterium_1_7_47FAA$taxa	s__Clostridium_asparagiforme$taxa	s__Clostridium_bartlettii$taxa	s__Holdemania_filiformis$taxa	s__Anaerotruncus_colihominis$taxa	s__Clostridiaceae_bacterium_JC118$taxa	s__Erysipelotrichaceae_bacterium_6_1_45$taxa	s__Holdemania_unclassified$taxa	s__Dorea_unclassified$taxa	s__Anaerotruncus_unclassified$taxa	s__Eggerthella_unclassified$taxa	m__HMDB00764$metabolite	m__HMDB00511$metabolite	m__HMDB00197$metabolite	m__HMDB00806$metabolite	m__HMDB00626$metabolite	m__HMDB00619$metabolite	m__HMDB00637$metabolite	m__HMDB00138$metabolite	m__HMDB00036$metabolite	m__HMDB01895$metabolite	m__HMDB00020$metabolite	m__HMDB10169$metabolite	m__HMDB00067$metabolite	m__HMDB02123$metabolite	m__HMDB00510$metabolite	m__HMDB00452$metabolite	m__HMDB11718$metabolite	m__HMDB00873$metabolite	m__HMDB01232$metabolite	m__HMDB00448$metabolite	m__HMDB00019$metabolite	m__HMDB00039$metabolite	m__HMDB00482$metabolite	m__HMDB00094$metabolite	m__HMDB01547$metabolite	m__HMDB00365$metabolite	m__HMDB00174$metabolite	m__HMDB00139$metabolite	m__HMDB00118$metabolite	m__HMDB00195$metabolite	m__HMDB00156$metabolite	m__HMDB02329$metabolite	m__HMDB00209$metabolite	m__HMDB00244$metabolite	m__HMDB00247$metabolite	m__HMDB00956$metabolite	m__HMDB00251$metabolite	m__HMDB00262$metabolite	m__HMDB00289$metabolite	m__HMDB00296$metabolite	m__HMDB00098$metabolite	m__HMDB00089$metabolite	m__HMDB00725$metabolite	m__HMDB00715$metabolite	m__HMDB00870$metabolite	m__HMDB00043$metabolite	m__HMDB00097$metabolite	m__HMDB01257$metabolite	m__HMDB00562$metabolite	m__HMDB00630$metabolite	m__HMDB00101$metabolite	m__HMDB00014$metabolite	m__HMDB01149$metabolite	m__HMDB00699$metabolite	m__HMDB00056$metabolite	m__HMDB00194$metabolite	m__HMDB00222$metabolite	m__HMDB01169$metabolite	m__HMDB03464$metabolite	m__HMDB01991$metabolite	m__HMDB00030$metabolite	m__HMDB02322$metabolite	m__HMDB00063$metabolite	m__HMDB00128$metabolite	m__HMDB04193$metabolite	m__HMDB00812$metabolite	m__HMDB03357$metabolite	m__HMDB04610$metabolite	m__HMDB00239$metabolite	m__HMDB00269$metabolite
51	10	0.000222764	0.166141804	0.152188372	0.094207714	0.007888312	0.007545833	4.09E-05	0.045492191	0.015564891	0	0	0.010611191	0.150913919	0.013645382	0	0.067247959	0.018962733	0.000424966	0.002055672	0	0	0	0.011876498	0.001994356	0.000542442	0	0.000123421	0	0.000689982	0.065318958	0.023147754	0	0.005885695	0	0.002135294	0.001139178	0	0	0	0.000540696	0	0	0.001796527	0.004900657	0	0.004161478	0.000154282	0.027045666	0.001642493	0	0.000606546	0.003898773	0	0.000590435	0	0.00381941	2.56E-05	0.042075836	2.18E-05	0.008123006	0	2.81E-05	0.001164368	0.006431957	0.001858877	0.00013349	0	0	0.000549242	0	0.000497131	0.001784867	0	0.000658564	0.001240408	0.000948464	0.00089477	0.000262974	0.000210066	0	0.001342798	0.001024643	1.88E-06	0.00029717	0.000472411	1.00E-05	0	0.000614256	0.000139899	0.001068894	7.50E-06	8.99E-05	0	0	0.000114809	0.000542222	0	3.14E-06	0	0	5.74E-05	0.000180774	2.54E-05	1.44E-05	0.004882438	0.037548308	0.013279437	0.007697532	0.005788491	0.026523956	0.000536621	0.000443447	0.001845843	0.001067167	0.000164698	0.00388651	0.000420507	0.001105624	0.000160078	6.36E-05	0.001315068	2.29E-05	0.005702642	0.000618371	0.000164785	1.40E-06	0.000934343	0.000431188	0.000277017	0.000116393	0.000771818	0.000153772	0.005239377	0.000312308	9.69E-05	0.001141641	0.000360716	0.001731168	0.000793115	0.11820316	0.002848725	0.000426496	0.018489569	3.24E-05	0.000334804	0.004227061	0.001527802	0.004176262	0.453204041	0.005090288	0.000173937	0.169955948	0.002705598	0.006475954	4.48E-05	0.030826239	0.000104725	0.001441008	3.02E-05	0.000271796	0.468676474	0.029427715	0.198753889	7.82E-05	0.002687475	0.000511566	1.20E-07	1.66E-05	0.086391952	0.023774464	0.032535563
51	12	0.000150756	0.16411646	0.140400882	0.060463723	0.007565649	0.008178997	5.45E-05	0.058951201	0.023685855	0	0	0.009942788	0.091461997	0.017318258	0	0.086564688	0.02203125	0.000397708	0.002086307	0	0	0	0.014571925	0.001639625	0.000648494	0	0.000109916	0	0.000806503	0.098068673	0.028006392	0	0.006941707	0	0.002486211	0.001379948	0	0	0	0.000659119	0	0	0.002012754	0.003322968	0	0.004868702	0.00019841	0.025264548	0.001829584	0	0.000735214	0.004749047	0	0.000730739	0	0.004546283	2.77E-05	0.058652458	2.51E-05	0.009416478	0	0	0.001480316	0.007321285	0.002089785	0.000102853	0	0	0.000675823	0	0.00059618	0.001964758	0	0.000733569	0.001488257	0.001211706	0.001131736	0.000378746	0.000258517	0	0.001654995	0.001081908	0	0.00035639	0.00063999	1.76E-05	0	0.000738514	0.00012314	0.001282607	9.18E-06	0.00011271	0	0	0.000145665	0.000665027	0	3.87E-06	0	0	7.09E-05	0.000189898	2.33E-05	1.44E-05	0.004627777	0.039281823	0.011366496	0.007948231	0.006080604	0.027762529	0.000510748	0.000502425	0.001974952	0.000925045	0.000163425	0.003894032	0.000451497	0.001040152	0.000129144	6.01E-05	0.001246721	2.39E-05	0.005558823	0.000623828	0.000158932	1.44E-06	0.000886432	0.000455585	0.000278727	0.000118647	0.000713511	0.000145674	0.006306527	0.000307526	9.54E-05	0.001095669	0.000365652	0.001139623	0.000770483	0.120452307	0.002501063	0.000385778	0.017704452	3.83E-05	0.000315858	0.004395483	0.001566123	0.004176344	0.338396761	0.005703433	0.000165555	0.163437473	0.002640226	0.00787264	4.60E-05	0.023548731	5.59E-05	0.00144939	3.02E-05	0.000187354	0.363155624	0.028290686	0.267871601	7.88E-05	0.002600767	0.00046907	1.09E-07	1.62E-05	0.072346268	0.022804199	0.031032507
51	14	7.03E-05	0.146193301	0.134834321	0.049889383	0.007177646	0.007997964	7.01E-05	0.088231222	0.030466883	0	0	0.009060005	0.042076147	0.020136052	0	0.105261544	0.023301574	0.000383501	0.002111263	0	0	0	0.017000776	0.001211063	0.000733839	0	9.15E-05	0	0.000897451	0.113105234	0.029547185	0	0.007781518	0	0.002754166	0.001574198	0	0	0	0.000818408	0	0	0.00219196	0.001764602	0	0.005460718	0.00024093	0.016900139	0.001951415	0	0.000845379	0.005567536	0	0.000851347	0	0.005127261	2.95E-05	0.064724383	2.79E-05	0.010027929	0	0	0.001817146	0.008027599	0.002251052	0.000103078	0	0	0.000784172	0	0.000676612	0.002107951	0	0.000783525	0.001707325	0.001455646	0.001344956	0.000552822	0.000300131	0	0.001927546	0.001213269	0	0.000403522	0.000826998	2.85E-05	0	0.000841714	0.00012167	0.001455135	1.06E-05	0.000132929	0	0	0.000174242	0.000775626	0	4.49E-06	0	0	8.23E-05	0.000197416	2.12E-05	1.45E-05	0.004351831	0.040531626	0.010335525	0.008008516	0.006207385	0.0282735	0.000478141	0.000562661	0.002110765	0.0008371	0.00016092	0.003860859	0.00048024	0.00098928	0.00010489	5.57E-05	0.001174921	2.46E-05	0.005362909	0.000614501	0.000150939	1.45E-06	0.000819774	0.000481602	0.000274958	0.00012313	0.000650814	0.000139002	0.007736003	0.00029853	9.21E-05	0.001044693	0.000375629	0.000670196	0.000743537	0.119585931	0.002189427	0.000350928	0.016862956	4.42E-05	0.000301799	0.004496038	0.001591643	0.00410574	0.228488642	0.006231592	0.000156696	0.155021435	0.002580751	0.009254025	4.67E-05	0.017746359	2.08E-05	0.001438807	3.01E-05	0.000119627	0.253147447	0.028230457	0.290515847	7.81E-05	0.002516697	0.000430887	1.13E-07	1.60E-05	0.06172389	0.022505294	0.029226801
51	16	0	0.104833815	0.150079399	0.088751382	0.006140831	0.006286687	7.85E-05	0.125742769	0.026711114	0	0	0.007314426	0.049266242	0.019990642	0	0.111263793	0.020101284	0.000352169	0.001936679	0	0	0	0.017128169	0.000685516	0.00071367	0	6.36E-05	0	0.000861917	0.087349574	0.023863123	0	0.007520084	0	0.002631458	0.001537505	0	0	0	0.000915359	0	0	0.002098707	0.000377352	0	0.005319124	0.00025135	0.003048545	0.001803828	0	0.000837243	0.005684883	0	0.000849612	0.003942462	0.004972818	2.77E-05	0.048252524	2.69E-05	0.00895277	0	0	0.001944124	0.00767554	0.002103254	0.000127356	0	0.002723903	0.000781045	0	0.000659918	0.001994663	0	0.000726593	0.001697441	0.001497953	0.001367983	0.000704149	0.00029903	0	0.001928682	0.001288666	0	0.000391833	0.000922085	3.80E-05	9.98E-07	0.000825908	0.000126122	0.001417802	1.04E-05	0.000134319	0	0	0.000178859	0.000780799	0	4.45E-06	0	0	8.15E-05	0.000207196	1.96E-05	1.50E-05	0.004137864	0.042109693	0.010296342	0.008046026	0.006300998	0.028654149	0.000448288	0.000634801	0.002292946	0.000813805	0.000160307	0.00386311	0.000516028	0.000970145	8.86E-05	5.17E-05	0.0011218	2.54E-05	0.005219513	0.000603213	0.000143808	1.44E-06	0.000751946	0.000518222	0.000271366	0.00013196	0.000596094	0.000136226	0.009645435	0.000291278	8.88E-05	0.001008777	0.000397369	0.000322723	0.000726632	0.118141041	0.001950661	0.00032788	0.016283405	5.09E-05	0.000297831	0.004619576	0.001635504	0.004048293	0.138109792	0.006800892	0.000150308	0.147778254	0.002575116	0.010799664	4.80E-05	0.013605538	0	0.001437919	3.06E-05	6.91E-05	0.152248772	0.029680686	0.251322777	7.78E-05	0.002481791	0.000405014	1.36E-07	1.63E-05	0.055347499	0.023240444	0.027689516
51	18	0	0.063517129	0.173562689	0.141146032	0.00513355	0.00409438	8.22E-05	0.153058843	0.022089138	0	0	0.005688419	0.087808447	0.018692376	0	0.111501427	0.01541609	0.000332773	0.001738195	0	0	0	0.016114705	0.000263058	0.000644736	0	3.87E-05	0	0.000771527	0.048581341	0.015989653	0	0.006768265	0	0.002341507	0.001390716	0	0	0	0.000976698	0	0	0.001904257	0	0	0.004857372	0.000243869	0	0.001558579	0	0.000772088	0.005453152	0	0.000786145	0.008834589	0.004482322	2.49E-05	0.024745771	2.44E-05	0.007260935	0	0	0.001952236	0.006904632	0.001838923	0.000171596	0.001501056	0.00242756	0.00072319	0	0.000597959	0.00179501	0	0.000631257	0.001579374	0.001430366	0.001289891	0.000827776	0.000276748	0	0.001793757	0.001358615	0	0.000352786	0.000957226	4.55E-05	1.11E-05	0.000754386	0.000140631	0.001282787	9.52E-06	0.00012591	0	0	0.000170585	0.000733289	0	4.08E-06	0	0	7.48E-05	0.000217527	1.83E-05	1.59E-05	0.003938583	0.043671401	0.011080338	0.007992387	0.006311455	0.028671744	0.000416104	0.000714565	0.002503578	0.000842281	0.000160003	0.0038641	0.000554848	0.000971236	7.84E-05	4.75E-05	0.001074377	2.62E-05	0.005073923	0.00058441	0.000135982	1.41E-06	0.000675084	0.000561196	0.000265441	0.000143906	0.000541737	0.000135773	0.011972854	0.000282843	8.46E-05	0.000976933	0.000427243	7.42E-05	0.000712166	0.115087118	0.001754627	0.000312119	0.015783397	5.81E-05	0.000300463	0.004727324	0.001683237	0.003966123	0.064567535	0.007365415	0.000144672	0.140106576	0.002596553	0.012449408	4.96E-05	0.010758222	0	0.001433215	3.12E-05	3.23E-05	0.065185601	0.032310844	0.2070655	7.70E-05	0.002469072	0.00038661	1.74E-07	1.69E-05	0.052217925	0.024750727	0.026108993
51	20	0	0.033297455	0.188187132	0.171648255	0.004515727	0.002047506	8.66E-05	0.161491302	0.026688791	0	0	0.00462616	0.118465859	0.018071173	0	0.114795452	0.011581758	0.000341947	0.001638282	0	0	0	0.015277456	0	0.000583497	0	2.10E-05	0	0.00069374	0.021878797	0.009890735	0	0.006116066	0	0.002091007	0.001256814	0	0	0	0.001058174	0	0	0.001762125	0	0	0.004481431	0.000237584	0	0.001355312	0	0.000715141	0.005292349	0	0.000728057	0.01319277	0.0040486	2.30E-05	0.00743349	2.24E-05	0.005780772	0	0	0.001979754	0.006294884	0.001620368	0.000234344	0.004410297	0.000780988	0.000672439	0	0.000542902	0.001653568	0	0.000553563	0.001482411	0.001368879	0.001217713	0.000962423	0.000256857	0	0.001673553	0.001489652	5.37E-07	0.000317614	0.000997144	5.33E-05	2.08E-05	0.000692031	0.000168217	0.001162562	8.68E-06	0.000118233	0	0	0.000163225	0.000692978	0	3.74E-06	0	0	6.85E-05	0.00021741	1.63E-05	1.62E-05	0.003569278	0.043045642	0.012038744	0.007470436	0.005940533	0.02696851	0.000362805	0.000763615	0.002610912	0.000875441	0.000152221	0.003676438	0.000568028	0.000943441	7.02E-05	4.11E-05	0.000981664	2.56E-05	0.004685207	0.000531126	0.000121216	1.29E-06	0.000560968	0.000581096	0.000244758	0.000151231	0.000463341	0.000130855	0.014011795	0.000259923	7.58E-05	0.000902701	0.000442737	0	0.000665971	0.105123425	0.001519105	0.000288339	0.014606465	6.27E-05	0.000294397	0.004587429	0.001651042	0.003672876	0.006253857	0.007547235	0.000132886	0.125546724	0.002515849	0.013528559	4.92E-05	0.008665308	0	0.001355635	3.05E-05	7.68E-06	0.00108116	0.034342132	0.228467657	7.22E-05	0.002356719	0.000357356	2.16E-07	1.71E-05	0.049604685	0.025705718	0.023280839
51	22	0	0.014453164	0.193254196	0.178344468	0.00429035	0.000137379	9.45E-05	0.15526916	0.041387872	0	0	0.004082447	0.133555767	0.018911467	0	0.123776071	0.008922653	0.000383529	0.001661988	0	0	1.12E-06	0.015078662	0	0.00054613	0	8.55E-06	0	0.000646657	0.010199743	0.005990721	0	0.005727633	0	0.001933612	0.001171655	0	0	0	0.00119288	0	0.000142285	0.001714141	0	0	0.004311335	0.000240177	0	0.001222974	0	0.000687082	0.005360761	0	0.000697219	0.017505635	0.003782553	2.25E-05	0	2.14E-05	0.004682944	0	0	0.002090436	0.006001268	0.001484181	0.000320255	0.005637146	0	0.000649265	0	0.000509943	0.001607387	0	0.000505635	0.001448868	0.001357162	0.001189552	0.001142351	0.00024707	0	0.001618215	0.001719313	2.78E-06	0.000295159	0.001076118	6.32E-05	3.12E-05	0.000658575	0.000211718	0.001089775	8.17E-06	0.000114935	5.83E-06	2.35E-05	0.000161941	0.000680533	0	3.53E-06	0	0	6.47E-05	0.000211804	1.43E-05	1.63E-05	0.00315151	0.041303537	0.013226963	0.00672313	0.005378521	0.024405983	0.000302968	0.000793178	0.002659828	0.000922486	0.000141291	0.003406047	0.000566825	0.000908826	6.58E-05	3.45E-05	0.00087572	2.44E-05	0.004204553	0.00046254	0.000104033	1.13E-06	0.000437137	0.000588295	0.000217593	0.000156186	0.000380116	0.000124723	0.015804586	0.000231216	6.52E-05	0.000814704	0.000451347	0	0.000608278	0.092018094	0.001298972	0.000264771	0.013207637	6.54E-05	0.000286203	0.004323656	0.001580144	0.003289875	0	0.007501606	0.000119205	0.108677719	0.002396477	0.01421739	4.79E-05	0.00757828	0	0.001245567	2.91E-05	0	0	0.036180735	0.332608141	6.56E-05	0.00220821	0.000328125	2.60E-07	1.70E-05	0.048488676	0.026487765	0.020060787
51	24	0	0.0062979	0.191066366	0.168866351	0.004302863	0	0.000105457	0.138786541	0.061892892	0	0	0.003860178	0.137413647	0.021281727	0	0.134983879	0.006917432	0.000452	0.001775127	0	5.59E-07	2.56E-06	0.015292075	0	0.000521248	0	0	0	0.000616014	0.007880238	0.003408188	0	0.005481269	0	0.001824904	0.001110927	0	0	0	0.001374688	0	0.000303708	0.001726523	0	0	0.004265164	0.000248675	0	0.001128011	0	0.000675482	0.005586544	0	0.000681229	0.021796725	0.00360404	2.28E-05	0	2.11E-05	0.00384537	0	0	0.002264978	0.005898684	0.001392609	0.000430178	0.00591729	0	0.000643012	0	0.000488681	0.001623869	0	0.00047442	0.00145425	0.001376057	0.001186849	0.001367782	0.000243128	0	0.001600208	0.002036927	5.63E-06	0.000279106	0.00118694	7.54E-05	4.29E-05	0.000641571	0.000270335	0.001042138	7.83E-06	0.000114158	2.02E-05	5.49E-05	0.000164437	0.000685139	5.78E-09	3.40E-06	0	0	6.23E-05	0.000211438	1.29E-05	1.69E-05	0.002848887	0.040570379	0.015166391	0.00611626	0.004919576	0.022314774	0.000253147	0.000841893	0.002780276	0.001021186	0.000134478	0.003229659	0.000579514	0.000910754	6.74E-05	2.95E-05	0.000801471	2.37E-05	0.003851962	0.000404238	9.01E-05	9.90E-07	0.000329534	0.000611536	0.000195739	0.000166121	0.000312357	0.000123421	0.018062602	0.000209034	5.63E-05	0.000754952	0.00047464	0	0.000570417	0.080887823	0.001156163	0.000253977	0.012262371	6.96E-05	0.000289471	0.004161503	0.001551078	0.00299374	0	0.00761045	0.000109732	0.095323107	0.002357483	0.015211587	4.83E-05	0.007691834	1.11E-05	0.001168278	2.87E-05	0	0	0.039449036	0.491045971	6.06E-05	0.002133813	0.00031514	3.17E-07	1.76E-05	0.050827653	0.028307313	0.017517501
51	26	0	0.010876325	0.184359223	0.14908167	0.004505104	0	0.000120115	0.115868127	0.085349742	0	0	0.003894174	0.133263265	0.025706126	0	0.146616062	0.005349479	0.000550444	0.001979433	0	1.62E-06	4.21E-06	0.015936619	0	0.000506767	0	0	0	0.000599029	0.011688541	0.001710639	0	0.005355216	0	0.001755199	0.001069883	0	0	0	0.001615642	0	0.000495379	0.001797392	0	0	0.004336275	0.000263697	0	0.001061354	0	0.0006792	0.005983596	0	0.000678789	0.026154731	0.003497819	2.41E-05	0	2.14E-05	0.003274496	0	0	0.002515482	0.00597278	0.001336694	0.000570906	0.005785543	0	0.000653794	0	0.000477345	0.001701673	0	0.000457029	0.001498043	0.001426922	0.001209274	0.001654809	0.00024479	0	0.001617907	0.002461554	9.26E-06	0.000268158	0.001337662	9.08E-05	5.69E-05	0.000639716	0.000347442	0.00101589	7.63E-06	0.000115838	3.81E-05	9.42E-05	0.000170889	0.000706858	1.02E-07	3.33E-06	1.95E-07	0	6.09E-05	0.000211788	1.18E-05	1.77E-05	0.00258104	0.039956787	0.017550355	0.005495659	0.004443225	0.020143962	0.000205201	0.000894237	0.002918139	0.00114937	0.000128493	0.003068767	0.000594364	0.000927599	7.30E-05	2.53E-05	0.000736649	2.30E-05	0.003524626	0.000345062	7.66E-05	8.45E-07	0.000226269	0.000638656	0.000174041	0.000177767	0.000249127	0.000123982	0.020495814	0.000187758	4.76E-05	0.000703445	0.000503153	0	0.000537803	0.069563806	0.001051576	0.000248957	0.011442718	7.40E-05	0.000297484	0.004005811	0.001529069	0.002706934	0	0.007722112	0.00010146	0.082711663	0.002343614	0.016242462	4.96E-05	0.008680541	3.33E-05	0.001094919	2.85E-05	3.25E-06	0.005334434	0.043371078	0.662594863	5.57E-05	0.002080974	0.00031034	3.81E-07	1.83E-05	0.055272035	0.030584671	0.015129372
51	28	0	0.032395147	0.172373214	0.121139324	0.004809899	0	0.000137886	0.087852476	0.107657827	0	0	0.004104486	0.120942482	0.03262925	0	0.154441797	0.004022529	0.000677377	0.002259513	0	2.84E-06	6.13E-06	0.016854679	0	0.000494914	0	0	0	0.000586439	0.019201661	0.000621857	0	0.005269092	0	0.00169595	0.001031522	0	0	0	0.001909958	0	0.000725606	0.001906716	0	0	0.004471499	0.00028276	0	0.001003751	0	0.000689368	0.006498753	0	0.00068066	0.030204149	0.003409577	2.59E-05	0	2.20E-05	0.002985748	0	0	0.002825299	0.006148209	0.001294221	0.000743863	0.005626763	0	0.000674619	0	0.000468798	0.001823195	0	0.000446317	0.001562979	0.001494189	0.001242116	0.002000844	0.000249043	0	0.001651012	0.002987232	1.38E-05	0.000257986	0.001520688	0.000109223	7.32E-05	0.000644647	0.000443226	0.000995933	7.46E-06	0.000118547	6.03E-05	0.000142909	0.000179464	0.00073765	2.14E-07	3.26E-06	8.05E-07	0	5.97E-05	0.000214427	1.10E-05	1.88E-05	0.002360503	0.039759401	0.02049502	0.0048966	0.003979865	0.018027438	0.000159762	0.000957646	0.003096772	0.001314177	0.000124146	0.002943194	0.000615993	0.000965097	8.28E-05	2.23E-05	0.000684804	2.26E-05	0.00324168	0.000286887	6.40E-05	7.00E-07	0.000128164	0.000674635	0.000153531	0.000192477	0.000190721	0.00012717	0.023282939	0.000168422	3.93E-05	0.000664135	0.000540796	8.21E-05	0.000513649	0.058465758	0.000986848	0.000250822	0.010808616	7.92E-05	0.000312142	0.003884951	0.001524979	0.002446171	0	0.007898688	9.49E-05	0.071228012	0.002370277	0.017450088	5.21E-05	0.010522909	6.15E-05	0.001032417	2.86E-05	1.92E-05	0.07232659	0.04826844	0.81945258	5.13E-05	0.002062122	0.000315765	4.55E-07	1.95E-05	0.062066043	0.033541035	0.012959368
51	30	0	0.077248511	0.155754028	0.088962901	0.005162248	0	0.000158803	0.057911646	0.123740407	0	0	0.004454413	0.100863558	0.042840306	0	0.154107333	0.002867002	0.000834506	0.002614624	0	4.27E-06	8.36E-06	0.018015598	0	0.000482665	0	0	0	0.000574713	0.028003499	0	0	0.005192881	0	0.001635938	0.000989003	0	0	0	0.002260178	0	0.001003141	0.002049385	0	0	0.004654891	0.000305237	0	0.000947651	0	0.000702866	0.007121372	0	0.000683368	0.033523579	0.00331798	2.82E-05	0	2.28E-05	0.003084475	0	0	0.003193335	0.00640315	0.001256825	0.00095256	0.005932287	0	0.000704271	0	0.000460317	0.001985379	0	0.00044007	0.00164375	0.00157296	0.001280147	0.002410755	0.000254982	0	0.00169259	0.003620329	1.93E-05	0.000246844	0.001736083	0.000130868	9.23E-05	0.000653747	0.000559378	0.000976721	7.26E-06	0.00012179	8.74E-05	0.000202467	0.00018961	0.000774989	3.44E-07	3.19E-06	1.52E-06	0	5.84E-05	0.000220029	1.05E-05	2.03E-05	0.002185211	0.040090239	0.0241231	0.004314989	0.003528167	0.015954606	0.000115655	0.001036902	0.003330648	0.00152261	0.000121601	0.002856619	0.000646808	0.001026327	9.69E-05	2.04E-05	0.000645504	2.24E-05	0.003001226	0.00022868	5.20E-05	5.52E-07	3.33E-05	0.000722441	0.000134004	0.000211184	0.000135304	0.000133348	0.026575708	0.000150826	3.13E-05	0.000637356	0.000590234	0.00026696	0.000498457	0.047441577	0.000959648	0.000259906	0.010360385	8.56E-05	0.000334551	0.003806269	0.001542818	0.002210565	0	0.008169763	9.00E-05	0.060672808	0.002443977	0.018925721	5.63E-05	0.013249816	9.64E-05	0.000981466	2.92E-05	4.28E-05	0.178907352	0.054401916	0.932435092	4.73E-05	0.002080781	0.000332664	5.42E-07	2.11E-05	0.071467023	0.037344186	0.010963112
